sex,age_group,Total_cases,Total_deaths,Month,Year,Medcond,Race_ethnicity
Male,20 - 29 Years,116,0,5,2020,Yes,Asian
Male,20 - 29 Years,26726,26,6,2020,No,Hispanic
Male,20 - 29 Years,6654,24,6,2020,No,Black
Male,20 - 29 Years,19772,7,6,2020,No,White
Male,20 - 29 Years,37263,12,6,2020,No,Other/Missing
Male,20 - 29 Years,1357,2,6,2020,No,Asian
Male,20 - 29 Years,1403,2,6,2020,Yes,Hispanic
Male,20 - 29 Years,904,1,6,2020,Yes,Black
Male,20 - 29 Years,1921,8,6,2020,Yes,White
Male,20 - 29 Years,1025,1,6,2020,Yes,Other/Missing
Male,20 - 29 Years,163,0,6,2020,Yes,Asian
Male,20 - 29 Years,33170,43,7,2020,No,Hispanic
Male,20 - 29 Years,10715,18,7,2020,No,Black
Male,20 - 29 Years,29643,17,7,2020,No,White
Male,20 - 29 Years,59746,24,7,2020,No,Other/Missing
Male,20 - 29 Years,1808,1,7,2020,No,Asian
Male,20 - 29 Years,1196,4,7,2020,Yes,Hispanic
Male,20 - 29 Years,819,3,7,2020,Yes,Black
Male,20 - 29 Years,2241,0,7,2020,Yes,White
Male,20 - 29 Years,996,1,7,2020,Yes,Other/Missing
Male,20 - 29 Years,111,0,7,2020,Yes,Asian
Male,20 - 29 Years,7233,21,8,2020,No,Black
Male,20 - 29 Years,21783,19,8,2020,No,Hispanic
Male,20 - 29 Years,26968,14,8,2020,No,White
Male,20 - 29 Years,42991,15,8,2020,No,Other/Missing
Male,20 - 29 Years,1590,0,8,2020,No,Asian
Male,20 - 29 Years,435,0,8,2020,Yes,Black
Male,20 - 29 Years,1918,2,8,2020,Yes,White
Male,20 - 29 Years,595,1,8,2020,Yes,Other/Missing
Male,20 - 29 Years,662,0,8,2020,Yes,Hispanic
Male,20 - 29 Years,69,0,8,2020,Yes,Asian
Male,20 - 29 Years,5976,11,9,2020,No,Black
Male,20 - 29 Years,17339,15,9,2020,No,Hispanic
Male,20 - 29 Years,36234,16,9,2020,No,White
Male,20 - 29 Years,45591,14,9,2020,No,Other/Missing
Male,20 - 29 Years,1932,0,9,2020,No,Asian
Male,20 - 29 Years,533,1,9,2020,Yes,Hispanic
Male,20 - 29 Years,2346,2,9,2020,Yes,White
Male,20 - 29 Years,551,1,9,2020,Yes,Other/Missing
Male,20 - 29 Years,349,2,9,2020,Yes,Black
Male,20 - 29 Years,66,0,9,2020,Yes,Asian
Male,20 - 29 Years,27258,24,10,2020,No,Hispanic
Male,20 - 29 Years,8227,9,10,2020,No,Black
Male,20 - 29 Years,50400,18,10,2020,No,White
Male,20 - 29 Years,65496,20,10,2020,No,Other/Missing
Male,20 - 29 Years,2641,1,10,2020,No,Asian
Male,20 - 29 Years,789,2,10,2020,Yes,Hispanic
Male,20 - 29 Years,419,0,10,2020,Yes,Black
Male,20 - 29 Years,2883,3,10,2020,Yes,White
Male,20 - 29 Years,757,2,10,2020,Yes,Other/Missing
Male,20 - 29 Years,89,0,10,2020,Yes,Asian
Male,20 - 29 Years,55165,36,11,2020,No,Hispanic
Male,20 - 29 Years,13643,10,11,2020,No,Black
Male,20 - 29 Years,90709,35,11,2020,No,White
Male,20 - 29 Years,142590,21,11,2020,No,Other/Missing
Male,20 - 29 Years,6177,3,11,2020,No,Asian
Male,20 - 29 Years,651,1,11,2020,Yes,Black
Male,20 - 29 Years,1035,3,11,2020,Yes,Hispanic
Male,20 - 29 Years,3676,4,11,2020,Yes,White
Male,20 - 29 Years,1236,1,11,2020,Yes,Other/Missing
Male,20 - 29 Years,133,0,11,2020,Yes,Asian
Male,20 - 29 Years,86499,74,12,2020,No,Hispanic
Male,20 - 29 Years,18241,28,12,2020,No,Black
Male,20 - 29 Years,101682,42,12,2020,No,White
Male,20 - 29 Years,200515,37,12,2020,No,Other/Missing
Male,20 - 29 Years,9413,8,12,2020,No,Asian
Male,20 - 29 Years,1334,1,12,2020,Yes,Hispanic
Male,20 - 29 Years,3649,7,12,2020,Yes,White
Male,20 - 29 Years,1348,0,12,2020,Yes,Other/Missing
Male,20 - 29 Years,787,4,12,2020,Yes,Black
Male,20 - 29 Years,298,1,12,2020,Yes,Asian
Male,20 - 29 Years,74158,58,1,2021,No,Hispanic
Male,20 - 29 Years,19313,26,1,2021,No,Black
Male,20 - 29 Years,90807,32,1,2021,No,White
Male,20 - 29 Years,150341,26,1,2021,No,Other/Missing
Male,20 - 29 Years,9675,2,1,2021,No,Asian
Male,20 - 29 Years,802,4,1,2021,Yes,Black
Male,20 - 29 Years,2977,2,1,2021,Yes,White
Male,20 - 29 Years,1276,1,1,2021,Yes,Other/Missing
Male,20 - 29 Years,1538,3,1,2021,Yes,Hispanic
Male,20 - 29 Years,315,0,1,2021,Yes,Asian
Male,20 - 29 Years,24680,15,2,2021,No,Hispanic
Male,20 - 29 Years,46951,24,2,2021,No,White
Male,20 - 29 Years,61660,15,2,2021,No,Other/Missing
Male,20 - 29 Years,9979,10,2,2021,No,Black
Male,20 - 29 Years,4275,2,2,2021,No,Asian
Male,20 - 29 Years,837,2,2,2021,Yes,Hispanic
Male,20 - 29 Years,1749,2,2,2021,Yes,White
Male,20 - 29 Years,459,1,2,2021,Yes,Black
Male,20 - 29 Years,738,0,2,2021,Yes,Other/Missing
Male,20 - 29 Years,163,0,2,2021,Yes,Asian
Male,20 - 29 Years,10914,12,3,2021,No,Black
Male,20 - 29 Years,24836,13,3,2021,No,Hispanic
Male,20 - 29 Years,47534,26,3,2021,No,White
Male,20 - 29 Years,62399,16,3,2021,No,Other/Missing
Male,20 - 29 Years,4304,0,3,2021,No,Asian
Male,20 - 29 Years,1800,6,3,2021,Yes,White
Male,20 - 29 Years,867,0,3,2021,Yes,Hispanic
Male,20 - 29 Years,431,1,3,2021,Yes,Black
Male,20 - 29 Years,770,1,3,2021,Yes,Other/Missing
Male,20 - 29 Years,209,0,3,2021,Yes,Asian
Male,20 - 29 Years,19775,13,4,2021,No,Hispanic
Male,20 - 29 Years,12246,11,4,2021,No,Black
Male,20 - 29 Years,45981,14,4,2021,No,White
Male,20 - 29 Years,61927,16,4,2021,No,Other/Missing
Male,20 - 29 Years,3887,3,4,2021,No,Asian
Male,20 - 29 Years,450,1,4,2021,Yes,Black
Male,20 - 29 Years,1587,2,4,2021,Yes,White
Male,20 - 29 Years,593,4,4,2021,Yes,Hispanic
Male,20 - 29 Years,660,1,4,2021,Yes,Other/Missing
Male,20 - 29 Years,131,1,4,2021,Yes,Asian
Male,20 - 29 Years,20381,10,5,2021,No,White
Male,20 - 29 Years,9854,9,5,2021,No,Hispanic
Male,20 - 29 Years,6366,6,5,2021,No,Black
Male,20 - 29 Years,29658,9,5,2021,No,Other/Missing
Male,20 - 29 Years,1246,0,5,2021,No,Asian
Male,20 - 29 Years,216,1,5,2021,Yes,Hispanic
Male,20 - 29 Years,658,0,5,2021,Yes,White
Male,20 - 29 Years,259,0,5,2021,Yes,Other/Missing
Male,20 - 29 Years,219,0,5,2021,Yes,Black
Male,20 - 29 Years,36,0,5,2021,Yes,Asian
Male,20 - 29 Years,1800,2,6,2021,No,Other/Missing
Male,20 - 29 Years,1163,1,6,2021,No,White
Male,20 - 29 Years,589,0,6,2021,No,Hispanic
Male,20 - 29 Years,388,1,6,2021,No,Black
Male,20 - 29 Years,71,0,6,2021,No,Asian
Male,20 - 29 Years,39,0,6,2021,Yes,White
Male,20 - 29 Years,21,0,6,2021,Yes,Black
Male,20 - 29 Years,15,0,6,2021,Yes,Hispanic
Male,20 - 29 Years,13,0,6,2021,Yes,Other/Missing
Male,20 - 29 Years,1,0,6,2021,Yes,Asian
Missing,20 - 29 Years,1,0,2,2020,No,Other/Missing
Missing,20 - 29 Years,31,0,3,2020,No,Other/Missing
Missing,20 - 29 Years,1,0,3,2020,No,Hispanic
Missing,20 - 29 Years,1,0,3,2020,No,White
Missing,20 - 29 Years,1,0,3,2020,No,Black
Missing,20 - 29 Years,139,0,4,2020,No,Other/Missing
Missing,20 - 29 Years,11,0,4,2020,No,Hispanic
Missing,20 - 29 Years,2,0,4,2020,No,Asian
Missing,20 - 29 Years,1,0,4,2020,Yes,White
Missing,20 - 29 Years,3,1,4,2020,No,Black
Missing,20 - 29 Years,2,0,4,2020,Yes,Black
Missing,20 - 29 Years,2,0,4,2020,Yes,Hispanic
Missing,20 - 29 Years,5,0,4,2020,No,White
Missing,20 - 29 Years,4,0,5,2020,No,Asian
Missing,20 - 29 Years,53,0,5,2020,No,Other/Missing
Missing,20 - 29 Years,34,0,5,2020,No,Hispanic
Missing,20 - 29 Years,7,0,5,2020,No,White
Missing,20 - 29 Years,5,0,5,2020,No,Black
Missing,20 - 29 Years,1,0,5,2020,Yes,Other/Missing
Missing,20 - 29 Years,1,0,5,2020,Yes,Asian
Missing,20 - 29 Years,1,0,5,2020,Yes,Hispanic
Missing,20 - 29 Years,15,0,6,2020,No,White
Missing,20 - 29 Years,1,0,6,2020,Yes,Hispanic
Missing,20 - 29 Years,7,0,6,2020,No,Black
Missing,20 - 29 Years,75,0,6,2020,No,Other/Missing
Missing,20 - 29 Years,35,0,6,2020,No,Hispanic
Missing,20 - 29 Years,2,0,6,2020,Yes,White
Missing,20 - 29 Years,1,0,6,2020,No,Asian
Missing,20 - 29 Years,25,0,7,2020,No,White
Missing,20 - 29 Years,35,0,7,2020,No,Hispanic
Missing,20 - 29 Years,2,0,7,2020,Yes,Other/Missing
Missing,20 - 29 Years,161,0,7,2020,No,Other/Missing
Missing,20 - 29 Years,7,0,7,2020,No,Black
Missing,20 - 29 Years,1,0,7,2020,No,Asian
Missing,20 - 29 Years,1,0,7,2020,Yes,White
Missing,20 - 29 Years,240,0,8,2020,No,Other/Missing
Missing,20 - 29 Years,19,0,8,2020,No,Hispanic
Missing,20 - 29 Years,45,0,8,2020,No,White
Missing,20 - 29 Years,6,0,8,2020,Yes,White
Missing,20 - 29 Years,1,0,8,2020,No,Asian
Missing,20 - 29 Years,11,0,8,2020,No,Black
Missing,20 - 29 Years,1,0,8,2020,Yes,Hispanic
Missing,20 - 29 Years,79,0,9,2020,No,White
Missing,20 - 29 Years,19,0,9,2020,No,Black
Missing,20 - 29 Years,29,0,9,2020,No,Hispanic
Missing,20 - 29 Years,644,0,9,2020,No,Other/Missing
Missing,20 - 29 Years,5,0,9,2020,Yes,White
Missing,20 - 29 Years,5,0,9,2020,Yes,Other/Missing
Missing,20 - 29 Years,2,0,9,2020,Yes,Hispanic
Missing,20 - 29 Years,2,0,9,2020,Yes,Black
Missing,20 - 29 Years,2,0,9,2020,No,Asian
Missing,20 - 29 Years,104,0,10,2020,No,White
Missing,20 - 29 Years,618,0,10,2020,No,Other/Missing
Missing,20 - 29 Years,13,0,10,2020,Yes,White
Missing,20 - 29 Years,15,0,10,2020,No,Black
Missing,20 - 29 Years,36,0,10,2020,No,Hispanic
Missing,20 - 29 Years,2,0,10,2020,Yes,Hispanic
Missing,20 - 29 Years,4,0,10,2020,Yes,Other/Missing
Missing,20 - 29 Years,143,0,11,2020,No,White
Missing,20 - 29 Years,58,0,11,2020,No,Hispanic
Missing,20 - 29 Years,21,0,11,2020,No,Black
Missing,20 - 29 Years,1016,0,11,2020,No,Other/Missing
Missing,20 - 29 Years,6,0,11,2020,No,Asian
Missing,20 - 29 Years,8,0,11,2020,Yes,White
Missing,20 - 29 Years,7,0,11,2020,Yes,Other/Missing
Missing,20 - 29 Years,3,0,11,2020,Yes,Hispanic
Missing,20 - 29 Years,1607,0,12,2020,No,Other/Missing
Missing,20 - 29 Years,25,0,12,2020,No,Black
Missing,20 - 29 Years,109,0,12,2020,No,Hispanic
Missing,20 - 29 Years,8,0,12,2020,Yes,Other/Missing
Missing,20 - 29 Years,201,0,12,2020,No,White
Missing,20 - 29 Years,6,0,12,2020,No,Asian
Missing,20 - 29 Years,3,0,12,2020,Yes,White
Missing,20 - 29 Years,1,0,12,2020,Yes,Hispanic
Missing,20 - 29 Years,1271,0,1,2021,No,Other/Missing
Missing,20 - 29 Years,3,0,1,2021,Yes,White
Missing,20 - 29 Years,2,0,1,2021,Yes,Other/Missing
Missing,20 - 29 Years,135,0,1,2021,No,White
Missing,20 - 29 Years,63,0,1,2021,No,Hispanic
Missing,20 - 29 Years,17,0,1,2021,No,Black
Missing,20 - 29 Years,5,0,1,2021,No,Asian
Missing,20 - 29 Years,1,0,1,2021,Yes,Hispanic
Missing,20 - 29 Years,12,0,2,2021,No,Black
Missing,20 - 29 Years,460,0,2,2021,No,Other/Missing
Missing,20 - 29 Years,3,0,2,2021,No,Asian
Missing,20 - 29 Years,38,0,2,2021,No,White
Missing,20 - 29 Years,7,0,2,2021,No,Hispanic
Missing,20 - 29 Years,389,0,3,2021,No,Other/Missing
Missing,20 - 29 Years,32,0,3,2021,No,White
Missing,20 - 29 Years,13,0,3,2021,No,Hispanic
Missing,20 - 29 Years,4,0,3,2021,No,Asian
Missing,20 - 29 Years,8,0,3,2021,No,Black
Missing,20 - 29 Years,10,0,4,2021,No,Black
Missing,20 - 29 Years,396,0,4,2021,No,Other/Missing
Missing,20 - 29 Years,14,0,4,2021,No,Hispanic
Missing,20 - 29 Years,37,0,4,2021,No,White
Missing,20 - 29 Years,1,0,4,2021,Yes,Other/Missing
Missing,20 - 29 Years,2,0,4,2021,No,Asian
Missing,20 - 29 Years,1,0,4,2021,Yes,Hispanic
Missing,20 - 29 Years,1,0,4,2021,Yes,White
Missing,20 - 29 Years,13,0,5,2021,No,White
Missing,20 - 29 Years,204,0,5,2021,No,Other/Missing
Missing,20 - 29 Years,1,0,5,2021,No,Asian
Missing,20 - 29 Years,5,0,5,2021,No,Black
Missing,20 - 29 Years,4,0,5,2021,No,Hispanic
Missing,20 - 29 Years,1,0,5,2021,Yes,White
Missing,20 - 29 Years,11,0,6,2021,No,Other/Missing
Missing,20 - 29 Years,1,0,6,2021,No,White
Other,20 - 29 Years,1,0,3,2020,Yes,Black
Other,20 - 29 Years,2,0,3,2020,No,Other/Missing
Other,20 - 29 Years,1,0,4,2020,Yes,Other/Missing
Other,20 - 29 Years,1,0,4,2020,No,White
Other,20 - 29 Years,2,0,5,2020,Yes,Other/Missing
Other,20 - 29 Years,1,0,5,2020,No,Other/Missing
Other,20 - 29 Years,2,0,6,2020,No,Other/Missing
Other,20 - 29 Years,1,0,6,2020,Yes,Black
Other,20 - 29 Years,2,0,7,2020,No,Other/Missing
Other,20 - 29 Years,2,0,7,2020,Yes,Black
Other,20 - 29 Years,2,0,8,2020,No,Other/Missing
Other,20 - 29 Years,1,0,8,2020,No,Black
Other,20 - 29 Years,2,0,8,2020,No,White
Other,20 - 29 Years,1,0,8,2020,Yes,Other/Missing
Other,20 - 29 Years,1,0,8,2020,Yes,Black
Other,20 - 29 Years,2,0,9,2020,No,Other/Missing
Other,20 - 29 Years,1,0,9,2020,Yes,White
Other,20 - 29 Years,1,0,9,2020,Yes,Black
Other,20 - 29 Years,2,0,10,2020,No,Other/Missing
Other,20 - 29 Years,2,0,10,2020,No,White
Other,20 - 29 Years,5,0,10,2020,Yes,White
Other,20 - 29 Years,4,0,11,2020,No,Other/Missing
Other,20 - 29 Years,2,0,11,2020,No,White
Other,20 - 29 Years,1,0,11,2020,Yes,Black
Other,20 - 29 Years,1,0,11,2020,Yes,White
Other,20 - 29 Years,7,0,12,2020,No,White
Other,20 - 29 Years,3,0,12,2020,Yes,White
Other,20 - 29 Years,5,0,12,2020,No,Other/Missing
Other,20 - 29 Years,1,0,12,2020,No,Black
Other,20 - 29 Years,14,0,1,2021,No,Other/Missing
Other,20 - 29 Years,3,0,1,2021,No,White
Other,20 - 29 Years,1,0,1,2021,Yes,White
Other,20 - 29 Years,4,0,2,2021,No,White
Other,20 - 29 Years,3,0,2,2021,No,Other/Missing
Other,20 - 29 Years,5,0,3,2021,No,White
Other,20 - 29 Years,2,0,4,2021,No,Other/Missing
Other,20 - 29 Years,1,0,4,2021,Yes,Other/Missing
Unknown,20 - 29 Years,6,0,1,2020,No,Other/Missing
Unknown,20 - 29 Years,6,0,2,2020,No,Other/Missing
Unknown,20 - 29 Years,1,0,2,2020,No,White
Unknown,20 - 29 Years,6,0,3,2020,No,Asian
Unknown,20 - 29 Years,7,0,3,2020,Yes,Other/Missing
Unknown,20 - 29 Years,4,0,3,2020,Yes,Hispanic
Unknown,20 - 29 Years,172,0,3,2020,No,Other/Missing
Unknown,20 - 29 Years,23,0,3,2020,No,White
Unknown,20 - 29 Years,22,0,3,2020,No,Hispanic
Unknown,20 - 29 Years,14,0,3,2020,No,Black
Unknown,20 - 29 Years,3,0,3,2020,Yes,White
Unknown,20 - 29 Years,2,0,3,2020,Yes,Black
Unknown,20 - 29 Years,423,1,4,2020,No,Other/Missing
Unknown,20 - 29 Years,98,0,4,2020,No,Hispanic
Unknown,20 - 29 Years,45,0,4,2020,No,White
Unknown,20 - 29 Years,7,0,4,2020,Yes,Hispanic
Unknown,20 - 29 Years,9,0,4,2020,Yes,White
Unknown,20 - 29 Years,17,0,4,2020,No,Black
Unknown,20 - 29 Years,9,0,4,2020,No,Asian
Unknown,20 - 29 Years,5,0,4,2020,Yes,Black
Unknown,20 - 29 Years,7,0,4,2020,Yes,Other/Missing
Unknown,20 - 29 Years,1,0,4,2020,Yes,Asian
Unknown,20 - 29 Years,40,0,5,2020,No,Black
Unknown,20 - 29 Years,138,0,5,2020,No,Hispanic
Unknown,20 - 29 Years,776,0,5,2020,No,Other/Missing
Unknown,20 - 29 Years,49,0,5,2020,No,White
Unknown,20 - 29 Years,14,0,5,2020,Yes,Other/Missing
Unknown,20 - 29 Years,7,0,5,2020,Yes,Hispanic
Unknown,20 - 29 Years,18,0,5,2020,No,Asian
Unknown,20 - 29 Years,2,0,5,2020,Yes,Black
Unknown,20 - 29 Years,12,0,5,2020,Yes,White
Unknown,20 - 29 Years,2,0,5,2020,Yes,Asian
Unknown,20 - 29 Years,22,0,6,2020,No,Asian
Unknown,20 - 29 Years,226,0,6,2020,No,Hispanic
Unknown,20 - 29 Years,1168,0,6,2020,No,Other/Missing
Unknown,20 - 29 Years,175,0,6,2020,No,White
Unknown,20 - 29 Years,19,0,6,2020,Yes,Other/Missing
Unknown,20 - 29 Years,10,0,6,2020,Yes,Hispanic
Unknown,20 - 29 Years,19,0,6,2020,Yes,White
Unknown,20 - 29 Years,50,0,6,2020,No,Black
Unknown,20 - 29 Years,4,0,6,2020,Yes,Black
Unknown,20 - 29 Years,1,0,6,2020,Yes,Asian
Unknown,20 - 29 Years,678,0,7,2020,No,Hispanic
Unknown,20 - 29 Years,3468,0,7,2020,No,Other/Missing
Unknown,20 - 29 Years,103,0,7,2020,No,Black
Unknown,20 - 29 Years,23,0,7,2020,No,Asian
Unknown,20 - 29 Years,260,0,7,2020,No,White
Unknown,20 - 29 Years,17,0,7,2020,Yes,White
Unknown,20 - 29 Years,19,0,7,2020,Yes,Other/Missing
Unknown,20 - 29 Years,10,0,7,2020,Yes,Hispanic
Unknown,20 - 29 Years,2,0,7,2020,Yes,Black
Unknown,20 - 29 Years,1,0,7,2020,Yes,Asian
Unknown,20 - 29 Years,309,0,8,2020,No,Hispanic
Unknown,20 - 29 Years,1690,0,8,2020,No,Other/Missing
Unknown,20 - 29 Years,57,0,8,2020,No,Black
Unknown,20 - 29 Years,276,0,8,2020,No,White
Unknown,20 - 29 Years,9,0,8,2020,Yes,Other/Missing
Unknown,20 - 29 Years,11,0,8,2020,Yes,White
Unknown,20 - 29 Years,7,0,8,2020,Yes,Hispanic
Unknown,20 - 29 Years,1,0,8,2020,Yes,Black
Unknown,20 - 29 Years,17,0,8,2020,No,Asian
Unknown,20 - 29 Years,1332,0,9,2020,No,Other/Missing
Unknown,20 - 29 Years,6,0,9,2020,Yes,Other/Missing
Unknown,20 - 29 Years,10,0,9,2020,Yes,White
Unknown,20 - 29 Years,123,0,9,2020,No,Hispanic
Unknown,20 - 29 Years,31,0,9,2020,No,Black
Unknown,20 - 29 Years,12,0,9,2020,No,Asian
Unknown,20 - 29 Years,183,0,9,2020,No,White
Unknown,20 - 29 Years,1,0,9,2020,Yes,Hispanic
Unknown,20 - 29 Years,1,0,9,2020,Yes,Black
Unknown,20 - 29 Years,173,0,10,2020,No,Hispanic
Unknown,20 - 29 Years,2241,0,10,2020,No,Other/Missing
Unknown,20 - 29 Years,346,0,10,2020,No,White
Unknown,20 - 29 Years,5,0,10,2020,Yes,Hispanic
Unknown,20 - 29 Years,7,0,10,2020,Yes,Other/Missing
Unknown,20 - 29 Years,11,0,10,2020,Yes,White
Unknown,20 - 29 Years,11,0,10,2020,No,Asian
Unknown,20 - 29 Years,63,0,10,2020,No,Black
Unknown,20 - 29 Years,3,0,10,2020,Yes,Asian
Unknown,20 - 29 Years,2,0,10,2020,Yes,Black
Unknown,20 - 29 Years,426,0,11,2020,No,Hispanic
Unknown,20 - 29 Years,111,0,11,2020,No,Black
Unknown,20 - 29 Years,3499,0,11,2020,No,Other/Missing
Unknown,20 - 29 Years,37,0,11,2020,No,Asian
Unknown,20 - 29 Years,674,0,11,2020,No,White
Unknown,20 - 29 Years,3,0,11,2020,Yes,Hispanic
Unknown,20 - 29 Years,9,0,11,2020,Yes,White
Unknown,20 - 29 Years,10,0,11,2020,Yes,Other/Missing
Unknown,20 - 29 Years,6694,0,12,2020,No,Other/Missing
Unknown,20 - 29 Years,1677,0,12,2020,No,Hispanic
Unknown,20 - 29 Years,837,0,12,2020,No,White
Unknown,20 - 29 Years,181,0,12,2020,No,Asian
Unknown,20 - 29 Years,24,0,12,2020,Yes,Other/Missing
Unknown,20 - 29 Years,3,0,12,2020,Yes,Hispanic
Unknown,20 - 29 Years,2,0,12,2020,Yes,Black
Unknown,20 - 29 Years,170,0,12,2020,No,Black
Unknown,20 - 29 Years,16,0,12,2020,Yes,White
Unknown,20 - 29 Years,1,0,12,2020,Yes,Asian
Unknown,20 - 29 Years,4932,1,1,2021,No,Other/Missing
Unknown,20 - 29 Years,1273,0,1,2021,No,Hispanic
Unknown,20 - 29 Years,656,0,1,2021,No,White
Unknown,20 - 29 Years,36,0,1,2021,Yes,Other/Missing
Unknown,20 - 29 Years,27,0,1,2021,Yes,Hispanic
Unknown,20 - 29 Years,11,0,1,2021,Yes,Black
Unknown,20 - 29 Years,20,0,1,2021,Yes,White
Unknown,20 - 29 Years,143,0,1,2021,No,Black
Unknown,20 - 29 Years,166,0,1,2021,No,Asian
Unknown,20 - 29 Years,3,0,1,2021,Yes,Asian
Unknown,20 - 29 Years,211,0,2,2021,No,Hispanic
Unknown,20 - 29 Years,2141,0,2,2021,No,Other/Missing
Unknown,20 - 29 Years,312,0,2,2021,No,White
Unknown,20 - 29 Years,20,0,2,2021,Yes,Other/Missing
Unknown,20 - 29 Years,7,0,2,2021,Yes,Hispanic
Unknown,20 - 29 Years,4,0,2,2021,Yes,Black
Unknown,20 - 29 Years,61,0,2,2021,No,Black
Unknown,20 - 29 Years,35,0,2,2021,No,Asian
Unknown,20 - 29 Years,13,0,2,2021,Yes,White
Unknown,20 - 29 Years,235,0,3,2021,No,White
Unknown,20 - 29 Years,1878,0,3,2021,No,Other/Missing
Unknown,20 - 29 Years,14,0,3,2021,Yes,Other/Missing
Unknown,20 - 29 Years,10,0,3,2021,Yes,White
Unknown,20 - 29 Years,2,0,3,2021,Yes,Black
Unknown,20 - 29 Years,33,0,3,2021,No,Asian
Unknown,20 - 29 Years,114,0,3,2021,No,Hispanic
Unknown,20 - 29 Years,36,0,3,2021,No,Black
Unknown,20 - 29 Years,2,0,3,2021,Yes,Asian
Unknown,20 - 29 Years,9,0,3,2021,Yes,Hispanic
Unknown,20 - 29 Years,2240,0,4,2021,No,Other/Missing
Unknown,20 - 29 Years,64,0,4,2021,No,Black
Unknown,20 - 29 Years,110,0,4,2021,No,Hispanic
Unknown,20 - 29 Years,281,1,4,2021,No,White
Unknown,20 - 29 Years,11,0,4,2021,No,Asian
Unknown,20 - 29 Years,8,0,4,2021,Yes,White
Unknown,20 - 29 Years,12,0,4,2021,Yes,Other/Missing
Unknown,20 - 29 Years,6,0,4,2021,Yes,Hispanic
Unknown,20 - 29 Years,1,0,4,2021,Yes,Black
Unknown,20 - 29 Years,121,0,5,2021,No,White
Unknown,20 - 29 Years,32,0,5,2021,No,Black
Unknown,20 - 29 Years,3,0,5,2021,Yes,White
Unknown,20 - 29 Years,926,0,5,2021,No,Other/Missing
Unknown,20 - 29 Years,79,0,5,2021,No,Hispanic
Unknown,20 - 29 Years,4,0,5,2021,Yes,Hispanic
Unknown,20 - 29 Years,4,0,5,2021,Yes,Other/Missing
Unknown,20 - 29 Years,3,0,5,2021,No,Asian
Unknown,20 - 29 Years,63,0,6,2021,No,Other/Missing
Unknown,20 - 29 Years,5,0,6,2021,No,Hispanic
Unknown,20 - 29 Years,5,0,6,2021,No,White
Unknown,20 - 29 Years,3,0,6,2021,No,Black
Unknown,20 - 29 Years,1,0,6,2021,Yes,White
Female,30 - 39 Years,34,2,1,2020,No,Black
Female,30 - 39 Years,10,1,1,2020,Yes,White
Female,30 - 39 Years,1,0,1,2020,Yes,Other/Missing
Female,30 - 39 Years,127,0,1,2020,No,Other/Missing
Female,30 - 39 Years,101,2,1,2020,No,White
Female,30 - 39 Years,47,2,1,2020,No,Hispanic
Female,30 - 39 Years,1,0,1,2020,Yes,Black
Female,30 - 39 Years,1,0,1,2020,No,Asian
Female,30 - 39 Years,77,0,2,2020,No,White
Female,30 - 39 Years,28,2,2,2020,No,Black
Female,30 - 39 Years,91,0,2,2020,No,Other/Missing
Female,30 - 39 Years,15,3,2,2020,Yes,Black
Female,30 - 39 Years,26,0,2,2020,Yes,White
Female,30 - 39 Years,9,1,2,2020,Yes,Other/Missing
Female,30 - 39 Years,33,0,2,2020,No,Hispanic
Female,30 - 39 Years,8,0,2,2020,Yes,Hispanic
Female,30 - 39 Years,5,0,2,2020,Yes,Asian
Female,30 - 39 Years,7,0,2,2020,No,Asian
Female,30 - 39 Years,2971,13,3,2020,No,Black
Female,30 - 39 Years,5390,7,3,2020,No,White
Female,30 - 39 Years,767,0,3,2020,No,Asian
Female,30 - 39 Years,12574,12,3,2020,No,Other/Missing
Female,30 - 39 Years,4189,12,3,2020,No,Hispanic
Female,30 - 39 Years,1233,17,3,2020,Yes,White
Female,30 - 39 Years,876,24,3,2020,Yes,Black
Female,30 - 39 Years,1474,13,3,2020,Yes,Other/Missing
Female,30 - 39 Years,142,1,3,2020,Yes,Asian
Female,30 - 39 Years,993,22,3,2020,Yes,Hispanic
Female,30 - 39 Years,7429,21,4,2020,No,White
Female,30 - 39 Years,6173,27,4,2020,No,Black
Female,30 - 39 Years,27517,59,4,2020,No,Other/Missing
Female,30 - 39 Years,1410,6,4,2020,No,Asian
Female,30 - 39 Years,12978,48,4,2020,No,Hispanic
Female,30 - 39 Years,1727,20,4,2020,Yes,White
Female,30 - 39 Years,1580,23,4,2020,Yes,Black
Female,30 - 39 Years,230,2,4,2020,Yes,Asian
Female,30 - 39 Years,1835,9,4,2020,Yes,Other/Missing
Female,30 - 39 Years,2050,26,4,2020,Yes,Hispanic
Female,30 - 39 Years,6764,10,5,2020,No,White
Female,30 - 39 Years,5698,11,5,2020,No,Black
Female,30 - 39 Years,1126,2,5,2020,No,Asian
Female,30 - 39 Years,22458,19,5,2020,No,Other/Missing
Female,30 - 39 Years,15989,29,5,2020,No,Hispanic
Female,30 - 39 Years,1128,6,5,2020,Yes,Black
Female,30 - 39 Years,1428,10,5,2020,Yes,White
Female,30 - 39 Years,168,0,5,2020,Yes,Asian
Female,30 - 39 Years,1040,6,5,2020,Yes,Other/Missing
Female,30 - 39 Years,1509,4,5,2020,Yes,Hispanic
Female,30 - 39 Years,27311,17,6,2020,No,Other/Missing
