sex,age_group,Total_cases,Total_deaths,Month,Year,Medcond,Race_ethnicity
Unknown,10 - 19 Years,62,0,7,2020,No,Black
Unknown,10 - 19 Years,1,0,7,2020,Yes,Black
Unknown,10 - 19 Years,871,0,8,2020,No,Other/Missing
Unknown,10 - 19 Years,130,0,8,2020,No,White
Unknown,10 - 19 Years,129,0,8,2020,No,Hispanic
Unknown,10 - 19 Years,3,0,8,2020,Yes,Hispanic
Unknown,10 - 19 Years,5,0,8,2020,No,Asian
Unknown,10 - 19 Years,42,0,8,2020,No,Black
Unknown,10 - 19 Years,3,0,8,2020,Yes,Other/Missing
Unknown,10 - 19 Years,3,0,8,2020,Yes,White
Unknown,10 - 19 Years,1,0,8,2020,Yes,Black
Unknown,10 - 19 Years,70,0,9,2020,No,Hispanic
Unknown,10 - 19 Years,865,0,9,2020,No,Other/Missing
Unknown,10 - 19 Years,150,0,9,2020,No,White
Unknown,10 - 19 Years,3,0,9,2020,Yes,Other/Missing
Unknown,10 - 19 Years,41,0,9,2020,No,Black
Unknown,10 - 19 Years,2,0,9,2020,No,Asian
Unknown,10 - 19 Years,2,0,9,2020,Yes,Hispanic
Unknown,10 - 19 Years,215,0,10,2020,No,White
Unknown,10 - 19 Years,108,0,10,2020,No,Hispanic
Unknown,10 - 19 Years,999,0,10,2020,No,Other/Missing
Unknown,10 - 19 Years,5,0,10,2020,Yes,White
Unknown,10 - 19 Years,12,0,10,2020,No,Asian
Unknown,10 - 19 Years,27,0,10,2020,No,Black
Unknown,10 - 19 Years,7,0,10,2020,Yes,Other/Missing
Unknown,10 - 19 Years,3,0,10,2020,Yes,Hispanic
Unknown,10 - 19 Years,1,0,10,2020,Yes,Black
Unknown,10 - 19 Years,360,0,11,2020,No,White
Unknown,10 - 19 Years,1727,0,11,2020,No,Other/Missing
Unknown,10 - 19 Years,327,0,11,2020,No,Hispanic
Unknown,10 - 19 Years,7,0,11,2020,Yes,White
Unknown,10 - 19 Years,35,0,11,2020,No,Black
Unknown,10 - 19 Years,17,0,11,2020,No,Asian
Unknown,10 - 19 Years,5,0,11,2020,Yes,Other/Missing
Unknown,10 - 19 Years,1,0,11,2020,Yes,Hispanic
Unknown,10 - 19 Years,3368,0,12,2020,No,Other/Missing
Unknown,10 - 19 Years,1762,0,12,2020,No,Hispanic
Unknown,10 - 19 Years,416,0,12,2020,No,White
Unknown,10 - 19 Years,11,0,12,2020,Yes,Hispanic
Unknown,10 - 19 Years,18,0,12,2020,Yes,Other/Missing
Unknown,10 - 19 Years,6,0,12,2020,Yes,White
Unknown,10 - 19 Years,1,0,12,2020,Yes,Asian
Unknown,10 - 19 Years,89,0,12,2020,No,Asian
Unknown,10 - 19 Years,68,0,12,2020,No,Black
Unknown,10 - 19 Years,1,0,12,2020,Yes,Black
Unknown,10 - 19 Years,416,0,1,2021,No,White
Unknown,10 - 19 Years,1470,0,1,2021,No,Hispanic
Unknown,10 - 19 Years,107,0,1,2021,No,Black
Unknown,10 - 19 Years,3184,0,1,2021,No,Other/Missing
Unknown,10 - 19 Years,7,0,1,2021,Yes,White
Unknown,10 - 19 Years,46,0,1,2021,Yes,Hispanic
Unknown,10 - 19 Years,51,0,1,2021,Yes,Other/Missing
Unknown,10 - 19 Years,4,0,1,2021,Yes,Asian
Unknown,10 - 19 Years,11,0,1,2021,Yes,Black
Unknown,10 - 19 Years,102,0,1,2021,No,Asian
Unknown,10 - 19 Years,1496,1,2,2021,No,Other/Missing
Unknown,10 - 19 Years,182,0,2,2021,No,White
Unknown,10 - 19 Years,33,0,2,2021,Yes,Other/Missing
Unknown,10 - 19 Years,13,0,2,2021,Yes,Hispanic
Unknown,10 - 19 Years,6,0,2,2021,Yes,Black
Unknown,10 - 19 Years,265,0,2,2021,No,Hispanic
Unknown,10 - 19 Years,43,0,2,2021,No,Black
Unknown,10 - 19 Years,22,0,2,2021,No,Asian
Unknown,10 - 19 Years,2,0,2,2021,Yes,Asian
Unknown,10 - 19 Years,1,0,2,2021,Yes,White
Unknown,10 - 19 Years,1217,0,3,2021,No,Other/Missing
Unknown,10 - 19 Years,153,0,3,2021,No,White
Unknown,10 - 19 Years,22,0,3,2021,Yes,Hispanic
Unknown,10 - 19 Years,4,0,3,2021,Yes,Asian
Unknown,10 - 19 Years,24,0,3,2021,Yes,Other/Missing
Unknown,10 - 19 Years,5,0,3,2021,Yes,Black
Unknown,10 - 19 Years,24,0,3,2021,No,Asian
Unknown,10 - 19 Years,154,0,3,2021,No,Hispanic
Unknown,10 - 19 Years,35,0,3,2021,No,Black
Unknown,10 - 19 Years,2,0,3,2021,Yes,White
Unknown,10 - 19 Years,216,0,4,2021,No,White
Unknown,10 - 19 Years,1394,0,4,2021,No,Other/Missing
Unknown,10 - 19 Years,59,0,4,2021,No,Black
Unknown,10 - 19 Years,17,0,4,2021,Yes,Other/Missing
Unknown,10 - 19 Years,7,0,4,2021,Yes,Hispanic
Unknown,10 - 19 Years,5,0,4,2021,Yes,White
Unknown,10 - 19 Years,6,0,4,2021,Yes,Black
Unknown,10 - 19 Years,152,0,4,2021,No,Hispanic
Unknown,10 - 19 Years,13,0,4,2021,No,Asian
Unknown,10 - 19 Years,1,0,4,2021,Yes,Asian
Unknown,10 - 19 Years,319,0,5,2021,No,Other/Missing
Unknown,10 - 19 Years,2,0,5,2021,Yes,Hispanic
Unknown,10 - 19 Years,2,0,5,2021,Yes,Black
Unknown,10 - 19 Years,29,0,5,2021,No,Hispanic
Unknown,10 - 19 Years,32,0,5,2021,No,White
Unknown,10 - 19 Years,7,0,5,2021,No,Black
Unknown,10 - 19 Years,2,0,5,2021,Yes,Other/Missing
Unknown,10 - 19 Years,1,0,5,2021,Yes,White
Female,20 - 29 Years,110,1,1,2020,No,White
Female,20 - 29 Years,66,1,1,2020,No,Hispanic
Female,20 - 29 Years,18,1,1,2020,No,Black
Female,20 - 29 Years,4,0,1,2020,Yes,White
Female,20 - 29 Years,5,0,1,2020,Yes,Hispanic
Female,20 - 29 Years,130,1,1,2020,No,Other/Missing
Female,20 - 29 Years,5,0,1,2020,No,Asian
Female,20 - 29 Years,2,0,1,2020,Yes,Other/Missing
Female,20 - 29 Years,1,0,1,2020,Yes,Black
Female,20 - 29 Years,103,1,2,2020,No,Other/Missing
Female,20 - 29 Years,82,0,2,2020,No,White
Female,20 - 29 Years,6,0,2,2020,No,Asian
Female,20 - 29 Years,10,0,2,2020,Yes,White
Female,20 - 29 Years,5,0,2,2020,Yes,Hispanic
Female,20 - 29 Years,21,0,2,2020,No,Black
Female,20 - 29 Years,39,0,2,2020,No,Hispanic
Female,20 - 29 Years,6,0,2,2020,Yes,Other/Missing
Female,20 - 29 Years,2,0,2,2020,Yes,Asian
Female,20 - 29 Years,2,0,2,2020,Yes,Black
Female,20 - 29 Years,5523,2,3,2020,No,White
Female,20 - 29 Years,10559,5,3,2020,No,Other/Missing
Female,20 - 29 Years,2063,2,3,2020,No,Black
Female,20 - 29 Years,3701,6,3,2020,No,Hispanic
Female,20 - 29 Years,554,0,3,2020,No,Asian
Female,20 - 29 Years,910,5,3,2020,Yes,White
Female,20 - 29 Years,894,1,3,2020,Yes,Other/Missing
Female,20 - 29 Years,671,7,3,2020,Yes,Hispanic
Female,20 - 29 Years,448,15,3,2020,Yes,Black
Female,20 - 29 Years,50,0,3,2020,Yes,Asian
Female,20 - 29 Years,7024,3,4,2020,No,White
Female,20 - 29 Years,23971,20,4,2020,No,Other/Missing
Female,20 - 29 Years,5198,7,4,2020,No,Black
Female,20 - 29 Years,1142,2,4,2020,No,Asian
Female,20 - 29 Years,12668,16,4,2020,No,Hispanic
Female,20 - 29 Years,1403,7,4,2020,Yes,White
Female,20 - 29 Years,1341,6,4,2020,Yes,Other/Missing
Female,20 - 29 Years,992,7,4,2020,Yes,Black
Female,20 - 29 Years,1489,11,4,2020,Yes,Hispanic
Female,20 - 29 Years,136,0,4,2020,Yes,Asian
Female,20 - 29 Years,7790,8,5,2020,No,White
Female,20 - 29 Years,23319,10,5,2020,No,Other/Missing
Female,20 - 29 Years,5873,6,5,2020,No,Black
Female,20 - 29 Years,16769,14,5,2020,No,Hispanic
Female,20 - 29 Years,1045,2,5,2020,No,Asian
Female,20 - 29 Years,1311,1,5,2020,Yes,White
Female,20 - 29 Years,795,2,5,2020,Yes,Other/Missing
Female,20 - 29 Years,930,3,5,2020,Yes,Black
Female,20 - 29 Years,1311,5,5,2020,Yes,Hispanic
Female,20 - 29 Years,130,0,5,2020,Yes,Asian
Female,20 - 29 Years,23986,10,6,2020,No,White
Female,20 - 29 Years,38966,6,6,2020,No,Other/Missing
Female,20 - 29 Years,9393,12,6,2020,No,Black
Female,20 - 29 Years,30357,19,6,2020,No,Hispanic
Female,20 - 29 Years,1479,1,6,2020,No,Asian
Female,20 - 29 Years,2364,2,6,2020,Yes,White
Female,20 - 29 Years,1111,0,6,2020,Yes,Other/Missing
Female,20 - 29 Years,1405,4,6,2020,Yes,Black
Female,20 - 29 Years,1605,0,6,2020,Yes,Hispanic
Female,20 - 29 Years,152,0,6,2020,Yes,Asian
Female,20 - 29 Years,34736,13,7,2020,No,White
Female,20 - 29 Years,63850,8,7,2020,No,Other/Missing
Female,20 - 29 Years,14798,17,7,2020,No,Black
Female,20 - 29 Years,1978,0,7,2020,No,Asian
Female,20 - 29 Years,38062,17,7,2020,No,Hispanic
Female,20 - 29 Years,2911,0,7,2020,Yes,White
Female,20 - 29 Years,1061,4,7,2020,Yes,Other/Missing
Female,20 - 29 Years,1181,4,7,2020,Yes,Black
Female,20 - 29 Years,1422,4,7,2020,Yes,Hispanic
Female,20 - 29 Years,114,0,7,2020,Yes,Asian
Female,20 - 29 Years,30529,14,8,2020,No,White
Female,20 - 29 Years,43518,8,8,2020,No,Other/Missing
Female,20 - 29 Years,8712,8,8,2020,No,Black
Female,20 - 29 Years,24031,10,8,2020,No,Hispanic
Female,20 - 29 Years,1689,0,8,2020,No,Asian
Female,20 - 29 Years,2383,3,8,2020,Yes,White
Female,20 - 29 Years,738,1,8,2020,Yes,Other/Missing
Female,20 - 29 Years,633,0,8,2020,Yes,Black
Female,20 - 29 Years,93,0,8,2020,Yes,Asian
Female,20 - 29 Years,775,0,8,2020,Yes,Hispanic
Female,20 - 29 Years,39235,7,9,2020,No,White
Female,20 - 29 Years,44666,2,9,2020,No,Other/Missing
Female,20 - 29 Years,6728,3,9,2020,No,Black
Female,20 - 29 Years,18791,6,9,2020,No,Hispanic
Female,20 - 29 Years,1767,0,9,2020,No,Asian
Female,20 - 29 Years,2776,1,9,2020,Yes,White
Female,20 - 29 Years,646,3,9,2020,Yes,Other/Missing
Female,20 - 29 Years,493,0,9,2020,Yes,Black
Female,20 - 29 Years,670,1,9,2020,Yes,Hispanic
Female,20 - 29 Years,73,0,9,2020,Yes,Asian
Female,20 - 29 Years,59848,10,10,2020,No,White
Female,20 - 29 Years,67039,5,10,2020,No,Other/Missing
Female,20 - 29 Years,10267,5,10,2020,No,Black
Female,20 - 29 Years,30974,7,10,2020,No,Hispanic
Female,20 - 29 Years,2717,1,10,2020,No,Asian
Female,20 - 29 Years,3716,2,10,2020,Yes,White
Female,20 - 29 Years,884,2,10,2020,Yes,Other/Missing
Female,20 - 29 Years,649,1,10,2020,Yes,Black
Female,20 - 29 Years,853,2,10,2020,Yes,Hispanic
Female,20 - 29 Years,90,0,10,2020,Yes,Asian
Female,20 - 29 Years,108296,17,11,2020,No,White
Female,20 - 29 Years,146356,19,11,2020,No,Other/Missing
Female,20 - 29 Years,17443,7,11,2020,No,Black
Female,20 - 29 Years,6358,1,11,2020,No,Asian
Female,20 - 29 Years,62806,22,11,2020,No,Hispanic
Female,20 - 29 Years,5079,2,11,2020,Yes,White
Female,20 - 29 Years,1547,0,11,2020,Yes,Other/Missing
Female,20 - 29 Years,944,3,11,2020,Yes,Black
Female,20 - 29 Years,140,0,11,2020,Yes,Asian
Female,20 - 29 Years,1349,1,11,2020,Yes,Hispanic
Female,20 - 29 Years,118731,30,12,2020,No,White
Female,20 - 29 Years,198404,20,12,2020,No,Other/Missing
Female,20 - 29 Years,22822,10,12,2020,No,Black
Female,20 - 29 Years,10007,2,12,2020,No,Asian
Female,20 - 29 Years,98110,30,12,2020,No,Hispanic
Female,20 - 29 Years,4805,1,12,2020,Yes,White
Female,20 - 29 Years,1641,1,12,2020,Yes,Other/Missing
Female,20 - 29 Years,1267,1,12,2020,Yes,Black
Female,20 - 29 Years,266,0,12,2020,Yes,Asian
Female,20 - 29 Years,1866,1,12,2020,Yes,Hispanic
Female,20 - 29 Years,100145,16,1,2021,No,White
Female,20 - 29 Years,144773,15,1,2021,No,Other/Missing
Female,20 - 29 Years,24081,19,1,2021,No,Black
Female,20 - 29 Years,10002,9,1,2021,No,Asian
Female,20 - 29 Years,83695,23,1,2021,No,Hispanic
Female,20 - 29 Years,3598,2,1,2021,Yes,White
Female,20 - 29 Years,1502,1,1,2021,Yes,Other/Missing
Female,20 - 29 Years,1364,6,1,2021,Yes,Black
Female,20 - 29 Years,2154,1,1,2021,Yes,Hispanic
Female,20 - 29 Years,304,0,1,2021,Yes,Asian
Female,20 - 29 Years,49975,9,2,2021,No,White
Female,20 - 29 Years,58277,8,2,2021,No,Other/Missing
Female,20 - 29 Years,27231,10,2,2021,No,Hispanic
Female,20 - 29 Years,12228,9,2,2021,No,Black
Female,20 - 29 Years,4012,0,2,2021,No,Asian
Female,20 - 29 Years,1475,0,2,2021,Yes,White
Female,20 - 29 Years,774,0,2,2021,Yes,Other/Missing
Female,20 - 29 Years,1156,0,2,2021,Yes,Hispanic
Female,20 - 29 Years,689,2,2,2021,Yes,Black
Female,20 - 29 Years,193,0,2,2021,Yes,Asian
Female,20 - 29 Years,50503,1,3,2021,No,White
Female,20 - 29 Years,59363,7,3,2021,No,Other/Missing
Female,20 - 29 Years,14027,6,3,2021,No,Black
Female,20 - 29 Years,27749,5,3,2021,No,Hispanic
Female,20 - 29 Years,3899,2,3,2021,No,Asian
Female,20 - 29 Years,1657,0,3,2021,Yes,White
Female,20 - 29 Years,836,1,3,2021,Yes,Other/Missing
Female,20 - 29 Years,793,1,3,2021,Yes,Black
Female,20 - 29 Years,1147,0,3,2021,Yes,Hispanic
Female,20 - 29 Years,193,1,3,2021,Yes,Asian
Female,20 - 29 Years,47296,16,4,2021,No,White
Female,20 - 29 Years,64204,7,4,2021,No,Other/Missing
Female,20 - 29 Years,16132,6,4,2021,No,Black
Female,20 - 29 Years,3241,0,4,2021,No,Asian
Female,20 - 29 Years,22801,6,4,2021,No,Hispanic
Female,20 - 29 Years,1471,0,4,2021,Yes,White
Female,20 - 29 Years,690,0,4,2021,Yes,Other/Missing
Female,20 - 29 Years,742,1,4,2021,Yes,Hispanic
Female,20 - 29 Years,819,0,4,2021,Yes,Black
Female,20 - 29 Years,116,0,4,2021,Yes,Asian
Female,20 - 29 Years,7324,0,5,2021,No,White
Female,20 - 29 Years,10204,0,5,2021,No,Other/Missing
Female,20 - 29 Years,3238,1,5,2021,No,Hispanic
Female,20 - 29 Years,2986,1,5,2021,No,Black
Female,20 - 29 Years,453,0,5,2021,No,Asian
Female,20 - 29 Years,236,0,5,2021,Yes,White
Female,20 - 29 Years,86,0,5,2021,Yes,Other/Missing
Female,20 - 29 Years,15,0,5,2021,Yes,Asian
Female,20 - 29 Years,120,1,5,2021,Yes,Black
Female,20 - 29 Years,93,0,5,2021,Yes,Hispanic
Male,20 - 29 Years,80,1,1,2020,No,White
Male,20 - 29 Years,4,0,1,2020,Yes,White
Male,20 - 29 Years,2,0,1,2020,Yes,Black
Male,20 - 29 Years,42,0,1,2020,No,Hispanic
Male,20 - 29 Years,11,1,1,2020,No,Black
Male,20 - 29 Years,99,0,1,2020,No,Other/Missing
Male,20 - 29 Years,7,0,1,2020,No,Asian
Male,20 - 29 Years,1,0,1,2020,Yes,Hispanic
Male,20 - 29 Years,1,0,1,2020,Yes,Other/Missing
Male,20 - 29 Years,30,0,2,2020,No,Hispanic
Male,20 - 29 Years,60,0,2,2020,No,White
Male,20 - 29 Years,6,0,2,2020,No,Asian
Male,20 - 29 Years,2,0,2,2020,Yes,Hispanic
Male,20 - 29 Years,7,0,2,2020,Yes,White
Male,20 - 29 Years,4,0,2,2020,Yes,Black
Male,20 - 29 Years,5,0,2,2020,Yes,Other/Missing
Male,20 - 29 Years,59,1,2,2020,No,Other/Missing
Male,20 - 29 Years,19,1,2,2020,No,Black
Male,20 - 29 Years,3,0,2,2020,Yes,Asian
Male,20 - 29 Years,1315,12,3,2020,No,Black
Male,20 - 29 Years,3075,16,3,2020,No,Hispanic
Male,20 - 29 Years,4203,7,3,2020,No,White
Male,20 - 29 Years,10032,16,3,2020,No,Other/Missing
Male,20 - 29 Years,499,2,3,2020,No,Asian
Male,20 - 29 Years,483,23,3,2020,Yes,Hispanic
Male,20 - 29 Years,720,7,3,2020,Yes,Other/Missing
Male,20 - 29 Years,602,11,3,2020,Yes,White
Male,20 - 29 Years,277,17,3,2020,Yes,Black
Male,20 - 29 Years,69,0,3,2020,Yes,Asian
Male,20 - 29 Years,11506,28,4,2020,No,Hispanic
Male,20 - 29 Years,5163,11,4,2020,No,White
Male,20 - 29 Years,22208,51,4,2020,No,Other/Missing
Male,20 - 29 Years,3663,22,4,2020,No,Black
Male,20 - 29 Years,1052,3,4,2020,No,Asian
Male,20 - 29 Years,1111,20,4,2020,Yes,Hispanic
Male,20 - 29 Years,899,9,4,2020,Yes,White
Male,20 - 29 Years,995,10,4,2020,Yes,Other/Missing
Male,20 - 29 Years,527,14,4,2020,Yes,Black
Male,20 - 29 Years,103,2,4,2020,Yes,Asian
Male,20 - 29 Years,16259,24,5,2020,No,Hispanic
Male,20 - 29 Years,4198,10,5,2020,No,Black
Male,20 - 29 Years,22379,17,5,2020,No,Other/Missing
Male,20 - 29 Years,6239,11,5,2020,No,White
Male,20 - 29 Years,1062,2,5,2020,No,Asian
Male,20 - 29 Years,1056,9,5,2020,Yes,Hispanic
Male,20 - 29 Years,903,7,5,2020,Yes,White
Male,20 - 29 Years,615,1,5,2020,Yes,Other/Missing
Male,20 - 29 Years,589,4,5,2020,Yes,Black
Male,20 - 29 Years,109,0,5,2020,Yes,Asian
Male,20 - 29 Years,26594,27,6,2020,No,Hispanic
Male,20 - 29 Years,19636,6,6,2020,No,White
Male,20 - 29 Years,37118,9,6,2020,No,Other/Missing
Male,20 - 29 Years,6579,24,6,2020,No,Black
Male,20 - 29 Years,1351,2,6,2020,No,Asian
Male,20 - 29 Years,1329,2,6,2020,Yes,Hispanic
Male,20 - 29 Years,1817,5,6,2020,Yes,White
Male,20 - 29 Years,871,1,6,2020,Yes,Other/Missing
Male,20 - 29 Years,810,1,6,2020,Yes,Black
Male,20 - 29 Years,154,0,6,2020,Yes,Asian
Male,20 - 29 Years,32907,41,7,2020,No,Hispanic
Male,20 - 29 Years,29062,17,7,2020,No,White
Male,20 - 29 Years,60108,24,7,2020,No,Other/Missing
Male,20 - 29 Years,10423,18,7,2020,No,Black
Male,20 - 29 Years,1788,1,7,2020,No,Asian
Male,20 - 29 Years,1162,4,7,2020,Yes,Hispanic
Male,20 - 29 Years,2143,0,7,2020,Yes,White
Male,20 - 29 Years,870,1,7,2020,Yes,Other/Missing
Male,20 - 29 Years,727,3,7,2020,Yes,Black
Male,20 - 29 Years,107,0,7,2020,Yes,Asian
Male,20 - 29 Years,21676,19,8,2020,No,Hispanic
Male,20 - 29 Years,26384,13,8,2020,No,White
Male,20 - 29 Years,42849,14,8,2020,No,Other/Missing
Male,20 - 29 Years,7011,21,8,2020,No,Black
Male,20 - 29 Years,1566,0,8,2020,No,Asian
Male,20 - 29 Years,1875,2,8,2020,Yes,White
Male,20 - 29 Years,581,1,8,2020,Yes,Other/Missing
Male,20 - 29 Years,429,0,8,2020,Yes,Black
Male,20 - 29 Years,648,0,8,2020,Yes,Hispanic
Male,20 - 29 Years,70,0,8,2020,Yes,Asian
Male,20 - 29 Years,17174,15,9,2020,No,Hispanic
Male,20 - 29 Years,35432,14,9,2020,No,White
Male,20 - 29 Years,45119,13,9,2020,No,Other/Missing
Male,20 - 29 Years,5849,10,9,2020,No,Black
Male,20 - 29 Years,1898,0,9,2020,No,Asian
Male,20 - 29 Years,517,1,9,2020,Yes,Hispanic
Male,20 - 29 Years,2257,2,9,2020,Yes,White
Male,20 - 29 Years,345,2,9,2020,Yes,Black
Male,20 - 29 Years,537,1,9,2020,Yes,Other/Missing
Male,20 - 29 Years,65,0,9,2020,Yes,Asian
Male,20 - 29 Years,26740,21,10,2020,No,Hispanic
Male,20 - 29 Years,49482,16,10,2020,No,White
Male,20 - 29 Years,64992,20,10,2020,No,Other/Missing
Male,20 - 29 Years,8059,9,10,2020,No,Black
Male,20 - 29 Years,2609,1,10,2020,No,Asian
Male,20 - 29 Years,734,2,10,2020,Yes,Hispanic
Male,20 - 29 Years,2548,3,10,2020,Yes,White
Male,20 - 29 Years,411,0,10,2020,Yes,Black
Male,20 - 29 Years,698,2,10,2020,Yes,Other/Missing
Male,20 - 29 Years,83,0,10,2020,Yes,Asian
Male,20 - 29 Years,52840,34,11,2020,No,Hispanic
Male,20 - 29 Years,87485,32,11,2020,No,White
Male,20 - 29 Years,137869,20,11,2020,No,Other/Missing
Male,20 - 29 Years,13087,9,11,2020,No,Black
Male,20 - 29 Years,6014,3,11,2020,No,Asian
Male,20 - 29 Years,974,3,11,2020,Yes,Hispanic
Male,20 - 29 Years,3407,4,11,2020,Yes,White
Male,20 - 29 Years,1123,1,11,2020,Yes,Other/Missing
Male,20 - 29 Years,630,1,11,2020,Yes,Black
Male,20 - 29 Years,131,0,11,2020,Yes,Asian
Male,20 - 29 Years,83002,71,12,2020,No,Hispanic
Male,20 - 29 Years,96353,39,12,2020,No,White
Male,20 - 29 Years,190430,36,12,2020,No,Other/Missing
Male,20 - 29 Years,17076,27,12,2020,No,Black
Male,20 - 29 Years,9186,7,12,2020,No,Asian
Male,20 - 29 Years,1269,1,12,2020,Yes,Hispanic
Male,20 - 29 Years,3422,6,12,2020,Yes,White
Male,20 - 29 Years,1215,0,12,2020,Yes,Other/Missing
Male,20 - 29 Years,755,4,12,2020,Yes,Black
Male,20 - 29 Years,276,1,12,2020,Yes,Asian
Male,20 - 29 Years,72269,56,1,2021,No,Hispanic
Male,20 - 29 Years,86480,26,1,2021,No,White
Male,20 - 29 Years,145041,27,1,2021,No,Other/Missing
Male,20 - 29 Years,18498,26,1,2021,No,Black
Male,20 - 29 Years,9488,2,1,2021,No,Asian
Male,20 - 29 Years,1466,3,1,2021,Yes,Hispanic
Male,20 - 29 Years,2643,0,1,2021,Yes,White
Male,20 - 29 Years,1178,2,1,2021,Yes,Other/Missing
Male,20 - 29 Years,779,3,1,2021,Yes,Black
Male,20 - 29 Years,302,0,1,2021,Yes,Asian
Male,20 - 29 Years,24448,14,2,2021,No,Hispanic
Male,20 - 29 Years,45355,22,2,2021,No,White
Male,20 - 29 Years,60249,14,2,2021,No,Other/Missing
Male,20 - 29 Years,9637,10,2,2021,No,Black
Male,20 - 29 Years,4212,2,2,2021,No,Asian
Male,20 - 29 Years,793,1,2,2021,Yes,Hispanic
Male,20 - 29 Years,1162,2,2,2021,Yes,White
Male,20 - 29 Years,617,0,2,2021,Yes,Other/Missing
Male,20 - 29 Years,433,1,2,2021,Yes,Black
Male,20 - 29 Years,153,0,2,2021,Yes,Asian
Male,20 - 29 Years,24586,13,3,2021,No,Hispanic
Male,20 - 29 Years,45907,23,3,2021,No,White
Male,20 - 29 Years,61831,14,3,2021,No,Other/Missing
Male,20 - 29 Years,10547,11,3,2021,No,Black
Male,20 - 29 Years,4239,0,3,2021,No,Asian
Male,20 - 29 Years,1251,4,3,2021,Yes,White
Male,20 - 29 Years,652,1,3,2021,Yes,Other/Missing
Male,20 - 29 Years,801,0,3,2021,Yes,Hispanic
Male,20 - 29 Years,401,1,3,2021,Yes,Black
Male,20 - 29 Years,193,0,3,2021,Yes,Asian
Male,20 - 29 Years,20182,8,4,2021,No,Hispanic
Male,20 - 29 Years,43048,9,4,2021,No,White
Male,20 - 29 Years,11259,9,4,2021,No,Black
Male,20 - 29 Years,63629,11,4,2021,No,Other/Missing
Male,20 - 29 Years,3650,3,4,2021,No,Asian
Male,20 - 29 Years,1089,1,4,2021,Yes,White
Male,20 - 29 Years,418,0,4,2021,Yes,Black
Male,20 - 29 Years,538,1,4,2021,Yes,Other/Missing
Male,20 - 29 Years,538,2,4,2021,Yes,Hispanic
Male,20 - 29 Years,105,0,4,2021,Yes,Asian
Male,20 - 29 Years,2929,3,5,2021,No,Hispanic
Male,20 - 29 Years,6364,1,5,2021,No,White
Male,20 - 29 Years,2092,1,5,2021,No,Black
Male,20 - 29 Years,10483,2,5,2021,No,Other/Missing
Male,20 - 29 Years,464,0,5,2021,No,Asian
Male,20 - 29 Years,168,0,5,2021,Yes,White
Male,20 - 29 Years,67,0,5,2021,Yes,Hispanic
Male,20 - 29 Years,71,0,5,2021,Yes,Black
Male,20 - 29 Years,70,0,5,2021,Yes,Other/Missing
Male,20 - 29 Years,7,0,5,2021,Yes,Asian
Missing,20 - 29 Years,1,0,2,2020,No,Other/Missing
Missing,20 - 29 Years,1,0,3,2020,No,Black
Missing,20 - 29 Years,2,0,3,2020,No,White
Missing,20 - 29 Years,31,0,3,2020,No,Other/Missing
Missing,20 - 29 Years,1,0,3,2020,No,Hispanic
Missing,20 - 29 Years,10,0,4,2020,No,Hispanic
Missing,20 - 29 Years,138,0,4,2020,No,Other/Missing
Missing,20 - 29 Years,4,0,4,2020,No,White
Missing,20 - 29 Years,4,1,4,2020,No,Black
Missing,20 - 29 Years,2,0,4,2020,Yes,Black
Missing,20 - 29 Years,1,0,4,2020,Yes,White
Missing,20 - 29 Years,2,0,4,2020,Yes,Hispanic
Missing,20 - 29 Years,2,0,4,2020,No,Asian
Missing,20 - 29 Years,34,0,5,2020,No,Hispanic
Missing,20 - 29 Years,2,0,5,2020,Yes,Asian
Missing,20 - 29 Years,1,0,5,2020,Yes,Hispanic
Missing,20 - 29 Years,4,0,5,2020,Yes,Other/Missing
Missing,20 - 29 Years,48,0,5,2020,No,Other/Missing
Missing,20 - 29 Years,4,0,5,2020,No,Asian
Missing,20 - 29 Years,5,0,5,2020,No,Black
Missing,20 - 29 Years,7,0,5,2020,No,White
Missing,20 - 29 Years,16,0,6,2020,No,White
Missing,20 - 29 Years,33,0,6,2020,No,Hispanic
Missing,20 - 29 Years,66,0,6,2020,No,Other/Missing
Missing,20 - 29 Years,7,0,6,2020,No,Black
Missing,20 - 29 Years,1,0,6,2020,No,Asian
Missing,20 - 29 Years,4,0,6,2020,Yes,White
Missing,20 - 29 Years,3,0,6,2020,Yes,Other/Missing
Missing,20 - 29 Years,2,0,6,2020,Yes,Hispanic
Missing,20 - 29 Years,10,0,7,2020,No,Black
Missing,20 - 29 Years,36,0,7,2020,No,Hispanic
Missing,20 - 29 Years,169,0,7,2020,No,Other/Missing
Missing,20 - 29 Years,29,0,7,2020,No,White
Missing,20 - 29 Years,1,0,7,2020,Yes,Hispanic
Missing,20 - 29 Years,3,0,7,2020,Yes,Other/Missing
Missing,20 - 29 Years,1,0,7,2020,Yes,White
Missing,20 - 29 Years,1,0,7,2020,No,Asian
Missing,20 - 29 Years,12,0,8,2020,No,Black
Missing,20 - 29 Years,45,0,8,2020,No,White
Missing,20 - 29 Years,18,0,8,2020,No,Hispanic
Missing,20 - 29 Years,248,0,8,2020,No,Other/Missing
Missing,20 - 29 Years,1,0,8,2020,Yes,Hispanic
Missing,20 - 29 Years,9,0,8,2020,Yes,White
Missing,20 - 29 Years,2,0,8,2020,No,Asian
Missing,20 - 29 Years,29,0,9,2020,No,Hispanic
